project_name,lang,build_command,github_url,rep,arm,duration_sec
kuadrant,go,make build,https://github.com/kuadrant/kuadrant-operator,8,ebpf,79.609
kube-burner,go,make build,https://github.com/kube-burner/kube-burner,1,clean,46.888
kube-burner,go,make build,https://github.com/kube-burner/kube-burner,1,ebpf,51.639
kube-burner,go,make build,https://github.com/kube-burner/kube-burner,2,clean,47.563
kube-burner,go,make build,https://github.com/kube-burner/kube-burner,2,ebpf,51.256
kube-burner,go,make build,https://github.com/kube-burner/kube-burner,3,clean,47.062
kube-burner,go,make build,https://github.com/kube-burner/kube-burner,3,ebpf,50.667
kube-burner,go,make build,https://github.com/kube-burner/kube-burner,4,clean,47.047
kube-burner,go,make build,https://github.com/kube-burner/kube-burner,4,ebpf,50.459
kube-burner,go,make build,https://github.com/kube-burner/kube-burner,5,clean,46.545
kube-burner,go,make build,https://github.com/kube-burner/kube-burner,5,ebpf,50.628
kube-burner,go,make build,https://github.com/kube-burner/kube-burner,6,clean,46.979
kube-burner,go,make build,https://github.com/kube-burner/kube-burner,6,ebpf,50.192
kube-burner,go,make build,https://github.com/kube-burner/kube-burner,7,clean,46.920
kube-burner,go,make build,https://github.com/kube-burner/kube-burner,7,ebpf,50.420
kube-burner,go,make build,https://github.com/kube-burner/kube-burner,8,clean,47.149
kube-burner,go,make build,https://github.com/kube-burner/kube-burner,8,ebpf,50.759
kube-ovn,go,make build-go,https://github.com/kubeovn/kube-ovn,1,clean,102.168
kube-ovn,go,make build-go,https://github.com/kubeovn/kube-ovn,1,ebpf,109.279
kube-ovn,go,make build-go,https://github.com/kubeovn/kube-ovn,2,clean,102.051
kube-ovn,go,make build-go,https://github.com/kubeovn/kube-ovn,2,ebpf,109.720
kube-ovn,go,make build-go,https://github.com/kubeovn/kube-ovn,3,clean,100.182
kube-ovn,go,make build-go,https://github.com/kubeovn/kube-ovn,3,ebpf,105.952
kube-ovn,go,make build-go,https://github.com/kubeovn/kube-ovn,4,clean,100.211
kube-ovn,go,make build-go,https://github.com/kubeovn/kube-ovn,4,ebpf,105.949
kube-ovn,go,make build-go,https://github.com/kubeovn/kube-ovn,5,clean,101.776
kube-ovn,go,make build-go,https://github.com/kubeovn/kube-ovn,5,ebpf,109.092
kube-ovn,go,make build-go,https://github.com/kubeovn/kube-ovn,6,clean,99.697
kube-ovn,go,make build-go,https://github.com/kubeovn/kube-ovn,6,ebpf,106.276
kube-ovn,go,make build-go,https://github.com/kubeovn/kube-ovn,7,clean,98.847
kube-ovn,go,make build-go,https://github.com/kubeovn/kube-ovn,7,ebpf,106.339
kube-ovn,go,make build-go,https://github.com/kubeovn/kube-ovn,8,clean,99.470
kube-ovn,go,make build-go,https://github.com/kubeovn/kube-ovn,8,ebpf,106.891
kube-vip,go,make build,https://github.com/kube-vip/kube-vip,1,clean,39.889
kube-vip,go,make build,https://github.com/kube-vip/kube-vip,1,ebpf,41.685
kube-vip,go,make build,https://github.com/kube-vip/kube-vip,2,clean,39.520
kube-vip,go,make build,https://github.com/kube-vip/kube-vip,2,ebpf,41.922
kube-vip,go,make build,https://github.com/kube-vip/kube-vip,3,clean,39.055
kube-vip,go,make build,https://github.com/kube-vip/kube-vip,3,ebpf,41.667
kube-vip,go,make build,https://github.com/kube-vip/kube-vip,4,clean,38.934
kube-vip,go,make build,https://github.com/kube-vip/kube-vip,4,ebpf,41.528
kube-vip,go,make build,https://github.com/kube-vip/kube-vip,5,clean,39.400
kube-vip,go,make build,https://github.com/kube-vip/kube-vip,5,ebpf,41.734
kube-vip,go,make build,https://github.com/kube-vip/kube-vip,6,clean,39.153
kube-vip,go,make build,https://github.com/kube-vip/kube-vip,6,ebpf,41.611
kube-vip,go,make build,https://github.com/kube-vip/kube-vip,7,clean,39.303
kube-vip,go,make build,https://github.com/kube-vip/kube-vip,7,ebpf,41.489
kube-vip,go,make build,https://github.com/kube-vip/kube-vip,8,clean,39.127
kube-vip,go,make build,https://github.com/kube-vip/kube-vip,8,ebpf,41.648
KubeClipper,go,make build,https://github.com/kubeclipper/kubeclipper,1,clean,54.089
KubeClipper,go,make build,https://github.com/kubeclipper/kubeclipper,1,ebpf,57.862
KubeClipper,go,make build,https://github.com/kubeclipper/kubeclipper,2,clean,53.434
KubeClipper,go,make build,https://github.com/kubeclipper/kubeclipper,2,ebpf,57.755
KubeClipper,go,make build,https://github.com/kubeclipper/kubeclipper,3,clean,54.088
KubeClipper,go,make build,https://github.com/kubeclipper/kubeclipper,3,ebpf,57.409
KubeClipper,go,make build,https://github.com/kubeclipper/kubeclipper,4,clean,53.408
KubeClipper,go,make build,https://github.com/kubeclipper/kubeclipper,4,ebpf,57.440
KubeClipper,go,make build,https://github.com/kubeclipper/kubeclipper,5,clean,54.039
KubeClipper,go,make build,https://github.com/kubeclipper/kubeclipper,5,ebpf,57.793
KubeClipper,go,make build,https://github.com/kubeclipper/kubeclipper,6,clean,53.309
KubeClipper,go,make build,https://github.com/kubeclipper/kubeclipper,6,ebpf,57.424
KubeClipper,go,make build,https://github.com/kubeclipper/kubeclipper,7,clean,54.160
KubeClipper,go,make build,https://github.com/kubeclipper/kubeclipper,7,ebpf,57.631
KubeClipper,go,make build,https://github.com/kubeclipper/kubeclipper,8,clean,53.773
KubeClipper,go,make build,https://github.com/kubeclipper/kubeclipper,8,ebpf,57.358
kubefleet,go,make build,https://github.com/kubefleet-dev/kubefleet,1,clean,103.813
kubefleet,go,make build,https://github.com/kubefleet-dev/kubefleet,1,ebpf,111.821
kubefleet,go,make build,https://github.com/kubefleet-dev/kubefleet,2,clean,102.370
kubefleet,go,make build,https://github.com/kubefleet-dev/kubefleet,2,ebpf,112.487
kubefleet,go,make build,https://github.com/kubefleet-dev/kubefleet,3,clean,101.275
kubefleet,go,make build,https://github.com/kubefleet-dev/kubefleet,3,ebpf,110.608
kubefleet,go,make build,https://github.com/kubefleet-dev/kubefleet,4,clean,101.689
kubefleet,go,make build,https://github.com/kubefleet-dev/kubefleet,4,ebpf,110.302
kubefleet,go,make build,https://github.com/kubefleet-dev/kubefleet,5,clean,102.748
kubefleet,go,make build,https://github.com/kubefleet-dev/kubefleet,5,ebpf,110.197
kubefleet,go,make build,https://github.com/kubefleet-dev/kubefleet,6,clean,100.836
kubefleet,go,make build,https://github.com/kubefleet-dev/kubefleet,6,ebpf,108.794
kubefleet,go,make build,https://github.com/kubefleet-dev/kubefleet,7,clean,101.617
kubefleet,go,make build,https://github.com/kubefleet-dev/kubefleet,7,ebpf,110.204
kubefleet,go,make build,https://github.com/kubefleet-dev/kubefleet,8,clean,103.393
kubefleet,go,make build,https://github.com/kubefleet-dev/kubefleet,8,ebpf,110.932
Kubescape,go,make all,https://github.com/kubescape/kubescape,1,clean,107.291
Kubescape,go,make all,https://github.com/kubescape/kubescape,1,ebpf,115.504
Kubescape,go,make all,https://github.com/kubescape/kubescape,2,clean,105.002
Kubescape,go,make all,https://github.com/kubescape/kubescape,2,ebpf,118.012
Kubescape,go,make all,https://github.com/kubescape/kubescape,3,clean,104.663
Kubescape,go,make all,https://github.com/kubescape/kubescape,3,ebpf,117.180
Kubescape,go,make all,https://github.com/kubescape/kubescape,4,clean,104.820
Kubescape,go,make all,https://github.com/kubescape/kubescape,4,ebpf,116.598
Kubescape,go,make all,https://github.com/kubescape/kubescape,5,clean,104.906
Kubescape,go,make all,https://github.com/kubescape/kubescape,5,ebpf,118.154
Kubescape,go,make all,https://github.com/kubescape/kubescape,6,clean,104.186
Kubescape,go,make all,https://github.com/kubescape/kubescape,6,ebpf,117.933
Kubescape,go,make all,https://github.com/kubescape/kubescape,7,clean,105.711
Kubescape,go,make all,https://github.com/kubescape/kubescape,7,ebpf,116.433
Kubescape,go,make all,https://github.com/kubescape/kubescape,8,clean,105.719
Kubescape,go,make all,https://github.com/kubescape/kubescape,8,ebpf,117.809
kubestellar,go,make build,https://github.com/kubestellar/kubestellar,1,clean,38.789
kubestellar,go,make build,https://github.com/kubestellar/kubestellar,1,ebpf,41.114
kubestellar,go,make build,https://github.com/kubestellar/kubestellar,2,clean,38.689
kubestellar,go,make build,https://github.com/kubestellar/kubestellar,2,ebpf,41.784
kubestellar,go,make build,https://github.com/kubestellar/kubestellar,3,clean,38.605
kubestellar,go,make build,https://github.com/kubestellar/kubestellar,3,ebpf,41.138
kubestellar,go,make build,https://github.com/kubestellar/kubestellar,4,clean,38.106
kubestellar,go,make build,https://github.com/kubestellar/kubestellar,4,ebpf,41.721
kubestellar,go,make build,https://github.com/kubestellar/kubestellar,5,clean,38.078
kubestellar,go,make build,https://github.com/kubestellar/kubestellar,5,ebpf,41.585
kubestellar,go,make build,https://github.com/kubestellar/kubestellar,6,clean,38.229
kubestellar,go,make build,https://github.com/kubestellar/kubestellar,6,ebpf,41.645
kubestellar,go,make build,https://github.com/kubestellar/kubestellar,7,clean,38.508
kubestellar,go,make build,https://github.com/kubestellar/kubestellar,7,ebpf,41.468
kubestellar,go,make build,https://github.com/kubestellar/kubestellar,8,clean,38.281
kubestellar,go,make build,https://github.com/kubestellar/kubestellar,8,ebpf,41.854
Kubevela,go,make build,https://github.com/kubevela/kubevela,1,clean,129.292
Kubevela,go,make build,https://github.com/kubevela/kubevela,1,ebpf,139.229
Kubevela,go,make build,https://github.com/kubevela/kubevela,2,clean,129.916
Kubevela,go,make build,https://github.com/kubevela/kubevela,2,ebpf,139.777
Kubevela,go,make build,https://github.com/kubevela/kubevela,3,clean,130.799
Kubevela,go,make build,https://github.com/kubevela/kubevela,3,ebpf,139.593
Kubevela,go,make build,https://github.com/kubevela/kubevela,4,clean,128.399
Kubevela,go,make build,https://github.com/kubevela/kubevela,4,ebpf,140.941
Kubevela,go,make build,https://github.com/kubevela/kubevela,5,clean,130.005
Kubevela,go,make build,https://github.com/kubevela/kubevela,5,ebpf,139.667
Kubevela,go,make build,https://github.com/kubevela/kubevela,6,clean,128.196
Kubevela,go,make build,https://github.com/kubevela/kubevela,6,ebpf,139.138
Kubevela,go,make build,https://github.com/kubevela/kubevela,7,clean,132.805
Kubevela,go,make build,https://github.com/kubevela/kubevela,7,ebpf,142.305
Kubevela,go,make build,https://github.com/kubevela/kubevela,8,clean,128.278
Kubevela,go,make build,https://github.com/kubevela/kubevela,8,ebpf,139.771
kudo,go,make manager-fast,https://github.com/kudobuilder/kudo,1,clean,31.860
kudo,go,make manager-fast,https://github.com/kudobuilder/kudo,1,ebpf,26.006
kudo,go,make manager-fast,https://github.com/kudobuilder/kudo,2,clean,25.145
kudo,go,make manager-fast,https://github.com/kudobuilder/kudo,2,ebpf,27.290
kudo,go,make manager-fast,https://github.com/kudobuilder/kudo,3,clean,25.354
kudo,go,make manager-fast,https://github.com/kudobuilder/kudo,3,ebpf,26.772
kudo,go,make manager-fast,https://github.com/kudobuilder/kudo,4,clean,25.105
kudo,go,make manager-fast,https://github.com/kudobuilder/kudo,4,ebpf,26.854
kudo,go,make manager-fast,https://github.com/kudobuilder/kudo,5,clean,25.962
kudo,go,make manager-fast,https://github.com/kudobuilder/kudo,5,ebpf,26.815
kudo,go,make manager-fast,https://github.com/kudobuilder/kudo,6,clean,24.826
kudo,go,make manager-fast,https://github.com/kudobuilder/kudo,6,ebpf,26.652
kudo,go,make manager-fast,https://github.com/kudobuilder/kudo,7,clean,25.176
kudo,go,make manager-fast,https://github.com/kudobuilder/kudo,7,ebpf,26.231
kudo,go,make manager-fast,https://github.com/kudobuilder/kudo,8,clean,25.289
kudo,go,make manager-fast,https://github.com/kudobuilder/kudo,8,ebpf,26.961
kuma,go,make build,https://github.com/kumahq/kuma,1,clean,85.551
kuma,go,make build,https://github.com/kumahq/kuma,1,ebpf,90.683
kuma,go,make build,https://github.com/kumahq/kuma,2,clean,84.212
kuma,go,make build,https://github.com/kumahq/kuma,2,ebpf,91.104
kuma,go,make build,https://github.com/kumahq/kuma,3,clean,84.925
kuma,go,make build,https://github.com/kumahq/kuma,3,ebpf,90.311
kuma,go,make build,https://github.com/kumahq/kuma,4,clean,84.487
kuma,go,make build,https://github.com/kumahq/kuma,4,ebpf,91.345
kuma,go,make build,https://github.com/kumahq/kuma,5,clean,85.298
kuma,go,make build,https://github.com/kumahq/kuma,5,ebpf,91.369
kuma,go,make build,https://github.com/kumahq/kuma,6,clean,84.261
kuma,go,make build,https://github.com/kumahq/kuma,6,ebpf,92.543
kuma,go,make build,https://github.com/kumahq/kuma,7,clean,84.828
kuma,go,make build,https://github.com/kumahq/kuma,7,ebpf,91.107
kuma,go,make build,https://github.com/kumahq/kuma,8,clean,84.215
kuma,go,make build,https://github.com/kumahq/kuma,8,ebpf,92.956
kusionStack,go,make build-local-linux,https://github.com/KusionStack/kusion,1,clean,167.861
kusionStack,go,make build-local-linux,https://github.com/KusionStack/kusion,1,ebpf,162.139
kusionStack,go,make build-local-linux,https://github.com/KusionStack/kusion,2,clean,145.051
kusionStack,go,make build-local-linux,https://github.com/KusionStack/kusion,2,ebpf,176.371
kusionStack,go,make build-local-linux,https://github.com/KusionStack/kusion,3,clean,158.934
kusionStack,go,make build-local-linux,https://github.com/KusionStack/kusion,3,ebpf,160.712
kusionStack,go,make build-local-linux,https://github.com/KusionStack/kusion,4,clean,147.219
kusionStack,go,make build-local-linux,https://github.com/KusionStack/kusion,4,ebpf,180.958
kusionStack,go,make build-local-linux,https://github.com/KusionStack/kusion,5,clean,167.540
kusionStack,go,make build-local-linux,https://github.com/KusionStack/kusion,5,ebpf,164.162
kusionStack,go,make build-local-linux,https://github.com/KusionStack/kusion,6,clean,145.220
kusionStack,go,make build-local-linux,https://github.com/KusionStack/kusion,6,ebpf,178.319
kusionStack,go,make build-local-linux,https://github.com/KusionStack/kusion,7,clean,160.946
kusionStack,go,make build-local-linux,https://github.com/KusionStack/kusion,7,ebpf,161.517
kusionStack,go,make build-local-linux,https://github.com/KusionStack/kusion,8,clean,146.939
kusionStack,go,make build-local-linux,https://github.com/KusionStack/kusion,8,ebpf,179.124
Lima,go,make binaries,https://github.com/lima-vm/lima,1,clean,157.205
Lima,go,make binaries,https://github.com/lima-vm/lima,1,ebpf,154.774
Lima,go,make binaries,https://github.com/lima-vm/lima,2,clean,156.388
Lima,go,make binaries,https://github.com/lima-vm/lima,2,ebpf,155.531
Lima,go,make binaries,https://github.com/lima-vm/lima,3,clean,157.114
Lima,go,make binaries,https://github.com/lima-vm/lima,3,ebpf,155.850
Lima,go,make binaries,https://github.com/lima-vm/lima,4,clean,156.024
Lima,go,make binaries,https://github.com/lima-vm/lima,4,ebpf,155.341
Lima,go,make binaries,https://github.com/lima-vm/lima,5,clean,156.255
Lima,go,make binaries,https://github.com/lima-vm/lima,5,ebpf,155.141
Lima,go,make binaries,https://github.com/lima-vm/lima,6,clean,155.310
Lima,go,make binaries,https://github.com/lima-vm/lima,6,ebpf,155.637
Lima,go,make binaries,https://github.com/lima-vm/lima,7,clean,157.665
Lima,go,make binaries,https://github.com/lima-vm/lima,7,ebpf,155.543
Lima,go,make binaries,https://github.com/lima-vm/lima,8,clean,155.641
Lima,go,make binaries,https://github.com/lima-vm/lima,8,ebpf,155.200
Logging Operator,go,make manager,https://github.com/kube-logging/logging-operator,1,clean,62.167
Logging Operator,go,make manager,https://github.com/kube-logging/logging-operator,1,ebpf,66.110
Logging Operator,go,make manager,https://github.com/kube-logging/logging-operator,2,clean,60.625
Logging Operator,go,make manager,https://github.com/kube-logging/logging-operator,2,ebpf,65.885
Logging Operator,go,make manager,https://github.com/kube-logging/logging-operator,3,clean,60.039
Logging Operator,go,make manager,https://github.com/kube-logging/logging-operator,3,ebpf,66.107
Logging Operator,go,make manager,https://github.com/kube-logging/logging-operator,4,clean,60.381
Logging Operator,go,make manager,https://github.com/kube-logging/logging-operator,4,ebpf,65.668
Logging Operator,go,make manager,https://github.com/kube-logging/logging-operator,5,clean,61.442
Logging Operator,go,make manager,https://github.com/kube-logging/logging-operator,5,ebpf,65.117
Logging Operator,go,make manager,https://github.com/kube-logging/logging-operator,6,clean,60.423
Logging Operator,go,make manager,https://github.com/kube-logging/logging-operator,6,ebpf,65.082
Logging Operator,go,make manager,https://github.com/kube-logging/logging-operator,7,clean,59.931
Logging Operator,go,make manager,https://github.com/kube-logging/logging-operator,7,ebpf,65.125
Logging Operator,go,make manager,https://github.com/kube-logging/logging-operator,8,clean,60.788
Logging Operator,go,make manager,https://github.com/kube-logging/logging-operator,8,ebpf,64.964
LoxiLB,go,make,https://github.com/loxilb-io/loxilb,1,clean,42.899
LoxiLB,go,make,https://github.com/loxilb-io/loxilb,1,ebpf,45.489
LoxiLB,go,make,https://github.com/loxilb-io/loxilb,2,clean,42.650
LoxiLB,go,make,https://github.com/loxilb-io/loxilb,2,ebpf,46.060
LoxiLB,go,make,https://github.com/loxilb-io/loxilb,3,clean,42.521
LoxiLB,go,make,https://github.com/loxilb-io/loxilb,3,ebpf,47.408
LoxiLB,go,make,https://github.com/loxilb-io/loxilb,4,clean,42.294
LoxiLB,go,make,https://github.com/loxilb-io/loxilb,4,ebpf,45.579
LoxiLB,go,make,https://github.com/loxilb-io/loxilb,5,clean,43.800
LoxiLB,go,make,https://github.com/loxilb-io/loxilb,5,ebpf,45.609
LoxiLB,go,make,https://github.com/loxilb-io/loxilb,6,clean,44.127
LoxiLB,go,make,https://github.com/loxilb-io/loxilb,6,ebpf,45.697
LoxiLB,go,make,https://github.com/loxilb-io/loxilb,7,clean,43.154
LoxiLB,go,make,https://github.com/loxilb-io/loxilb,7,ebpf,46.931
LoxiLB,go,make,https://github.com/loxilb-io/loxilb,8,clean,42.163
LoxiLB,go,make,https://github.com/loxilb-io/loxilb,8,ebpf,45.398
NATS,go,CGO_ENABLED=0 go build .,https://github.com/nats-io/nats-server,1,clean,21.260
NATS,go,CGO_ENABLED=0 go build .,https://github.com/nats-io/nats-server,1,ebpf,23.514
NATS,go,CGO_ENABLED=0 go build .,https://github.com/nats-io/nats-server,2,clean,20.585
NATS,go,CGO_ENABLED=0 go build .,https://github.com/nats-io/nats-server,2,ebpf,21.749
NATS,go,CGO_ENABLED=0 go build .,https://github.com/nats-io/nats-server,3,clean,20.956
NATS,go,CGO_ENABLED=0 go build .,https://github.com/nats-io/nats-server,3,ebpf,21.858
NATS,go,CGO_ENABLED=0 go build .,https://github.com/nats-io/nats-server,4,clean,20.270
NATS,go,CGO_ENABLED=0 go build .,https://github.com/nats-io/nats-server,4,ebpf,21.903
NATS,go,CGO_ENABLED=0 go build .,https://github.com/nats-io/nats-server,5,clean,20.831
NATS,go,CGO_ENABLED=0 go build .,https://github.com/nats-io/nats-server,5,ebpf,22.182
NATS,go,CGO_ENABLED=0 go build .,https://github.com/nats-io/nats-server,6,clean,20.334
NATS,go,CGO_ENABLED=0 go build .,https://github.com/nats-io/nats-server,6,ebpf,22.296
NATS,go,CGO_ENABLED=0 go build .,https://github.com/nats-io/nats-server,7,clean,20.474
NATS,go,CGO_ENABLED=0 go build .,https://github.com/nats-io/nats-server,7,ebpf,21.504
NATS,go,CGO_ENABLED=0 go build .,https://github.com/nats-io/nats-server,8,clean,20.482
NATS,go,CGO_ENABLED=0 go build .,https://github.com/nats-io/nats-server,8,ebpf,21.962
Notary Project,go,make build,https://github.com/notaryproject/notation,1,clean,11.249
Notary Project,go,make build,https://github.com/notaryproject/notation,1,ebpf,11.686
Notary Project,go,make build,https://github.com/notaryproject/notation,2,clean,10.706
Notary Project,go,make build,https://github.com/notaryproject/notation,2,ebpf,11.744
Notary Project,go,make build,https://github.com/notaryproject/notation,3,clean,11.169
Notary Project,go,make build,https://github.com/notaryproject/notation,3,ebpf,11.806
Notary Project,go,make build,https://github.com/notaryproject/notation,4,clean,10.900
Notary Project,go,make build,https://github.com/notaryproject/notation,4,ebpf,12.022
Notary Project,go,make build,https://github.com/notaryproject/notation,5,clean,11.047
Notary Project,go,make build,https://github.com/notaryproject/notation,5,ebpf,11.940
Notary Project,go,make build,https://github.com/notaryproject/notation,6,clean,11.000
Notary Project,go,make build,https://github.com/notaryproject/notation,6,ebpf,11.975
Notary Project,go,make build,https://github.com/notaryproject/notation,7,clean,10.862
Notary Project,go,make build,https://github.com/notaryproject/notation,7,ebpf,11.707
Notary Project,go,make build,https://github.com/notaryproject/notation,8,clean,10.890
Notary Project,go,make build,https://github.com/notaryproject/notation,8,ebpf,11.733
OAuth2 Proxy,go,make build,https://github.com/oauth2-proxy/oauth2-proxy,1,clean,23.983
OAuth2 Proxy,go,make build,https://github.com/oauth2-proxy/oauth2-proxy,1,ebpf,25.598
OAuth2 Proxy,go,make build,https://github.com/oauth2-proxy/oauth2-proxy,2,clean,24.374
OAuth2 Proxy,go,make build,https://github.com/oauth2-proxy/oauth2-proxy,2,ebpf,26.119
OAuth2 Proxy,go,make build,https://github.com/oauth2-proxy/oauth2-proxy,3,clean,24.766
OAuth2 Proxy,go,make build,https://github.com/oauth2-proxy/oauth2-proxy,3,ebpf,25.367
OAuth2 Proxy,go,make build,https://github.com/oauth2-proxy/oauth2-proxy,4,clean,25.612
OAuth2 Proxy,go,make build,https://github.com/oauth2-proxy/oauth2-proxy,4,ebpf,26.226
OAuth2 Proxy,go,make build,https://github.com/oauth2-proxy/oauth2-proxy,5,clean,23.958
OAuth2 Proxy,go,make build,https://github.com/oauth2-proxy/oauth2-proxy,5,ebpf,25.460
OAuth2 Proxy,go,make build,https://github.com/oauth2-proxy/oauth2-proxy,6,clean,24.184
OAuth2 Proxy,go,make build,https://github.com/oauth2-proxy/oauth2-proxy,6,ebpf,26.240
OAuth2 Proxy,go,make build,https://github.com/oauth2-proxy/oauth2-proxy,7,clean,24.079
OAuth2 Proxy,go,make build,https://github.com/oauth2-proxy/oauth2-proxy,7,ebpf,26.101
OAuth2 Proxy,go,make build,https://github.com/oauth2-proxy/oauth2-proxy,8,clean,24.625
OAuth2 Proxy,go,make build,https://github.com/oauth2-proxy/oauth2-proxy,8,ebpf,25.579
Open Cluster Management,go,make build,https://github.com/open-cluster-management-io/ocm,1,clean,92.414
Open Cluster Management,go,make build,https://github.com/open-cluster-management-io/ocm,1,ebpf,100.123
Open Cluster Management,go,make build,https://github.com/open-cluster-management-io/ocm,2,clean,87.546
Open Cluster Management,go,make build,https://github.com/open-cluster-management-io/ocm,2,ebpf,96.682
Open Cluster Management,go,make build,https://github.com/open-cluster-management-io/ocm,3,clean,87.160
Open Cluster Management,go,make build,https://github.com/open-cluster-management-io/ocm,3,ebpf,95.379
Open Cluster Management,go,make build,https://github.com/open-cluster-management-io/ocm,4,clean,87.530
Open Cluster Management,go,make build,https://github.com/open-cluster-management-io/ocm,4,ebpf,96.964
Open Cluster Management,go,make build,https://github.com/open-cluster-management-io/ocm,5,clean,89.861
Open Cluster Management,go,make build,https://github.com/open-cluster-management-io/ocm,5,ebpf,100.005
Open Cluster Management,go,make build,https://github.com/open-cluster-management-io/ocm,6,clean,90.418
Open Cluster Management,go,make build,https://github.com/open-cluster-management-io/ocm,6,ebpf,100.097
Open Cluster Management,go,make build,https://github.com/open-cluster-management-io/ocm,7,clean,87.103
Open Cluster Management,go,make build,https://github.com/open-cluster-management-io/ocm,7,ebpf,95.307
Open Cluster Management,go,make build,https://github.com/open-cluster-management-io/ocm,8,clean,87.522
Open Cluster Management,go,make build,https://github.com/open-cluster-management-io/ocm,8,ebpf,99.428
Open Policy Containers,go,make deps && make build,https://github.com/opcr-io/policy,1,clean,91.203
Open Policy Containers,go,make deps && make build,https://github.com/opcr-io/policy,1,ebpf,96.555
Open Policy Containers,go,make deps && make build,https://github.com/opcr-io/policy,2,clean,90.530
Open Policy Containers,go,make deps && make build,https://github.com/opcr-io/policy,2,ebpf,98.334
Open Policy Containers,go,make deps && make build,https://github.com/opcr-io/policy,3,clean,92.965
Open Policy Containers,go,make deps && make build,https://github.com/opcr-io/policy,3,ebpf,96.051
Open Policy Containers,go,make deps && make build,https://github.com/opcr-io/policy,4,clean,90.178
Open Policy Containers,go,make deps && make build,https://github.com/opcr-io/policy,4,ebpf,98.570
Open Policy Containers,go,make deps && make build,https://github.com/opcr-io/policy,5,clean,95.042
Open Policy Containers,go,make deps && make build,https://github.com/opcr-io/policy,5,ebpf,96.772
Open Policy Containers,go,make deps && make build,https://github.com/opcr-io/policy,6,clean,89.754
Open Policy Containers,go,make deps && make build,https://github.com/opcr-io/policy,6,ebpf,104.759
Open Policy Containers,go,make deps && make build,https://github.com/opcr-io/policy,7,clean,92.388
Open Policy Containers,go,make deps && make build,https://github.com/opcr-io/policy,7,ebpf,97.456
Open Policy Containers,go,make deps && make build,https://github.com/opcr-io/policy,8,clean,109.710
Open Policy Containers,go,make deps && make build,https://github.com/opcr-io/policy,8,ebpf,107.151
OpenChoreo,go,make go.build,https://github.com/openchoreo/openchoreo,1,clean,84.878
OpenChoreo,go,make go.build,https://github.com/openchoreo/openchoreo,1,ebpf,90.035
OpenChoreo,go,make go.build,https://github.com/openchoreo/openchoreo,2,clean,84.275
OpenChoreo,go,make go.build,https://github.com/openchoreo/openchoreo,2,ebpf,88.164
OpenChoreo,go,make go.build,https://github.com/openchoreo/openchoreo,3,clean,83.618
OpenChoreo,go,make go.build,https://github.com/openchoreo/openchoreo,3,ebpf,87.041
OpenChoreo,go,make go.build,https://github.com/openchoreo/openchoreo,4,clean,83.434
OpenChoreo,go,make go.build,https://github.com/openchoreo/openchoreo,4,ebpf,88.475
OpenChoreo,go,make go.build,https://github.com/openchoreo/openchoreo,5,clean,83.971
OpenChoreo,go,make go.build,https://github.com/openchoreo/openchoreo,5,ebpf,87.753
OpenChoreo,go,make go.build,https://github.com/openchoreo/openchoreo,6,clean,83.463
OpenChoreo,go,make go.build,https://github.com/openchoreo/openchoreo,6,ebpf,87.616
OpenChoreo,go,make go.build,https://github.com/openchoreo/openchoreo,7,clean,83.081
OpenChoreo,go,make go.build,https://github.com/openchoreo/openchoreo,7,ebpf,87.201
OpenChoreo,go,make go.build,https://github.com/openchoreo/openchoreo,8,clean,83.523
OpenChoreo,go,make go.build,https://github.com/openchoreo/openchoreo,8,ebpf,87.309
Opencost,go,make go/bin,https://github.com/opencost/opencost,1,clean,80.398
Opencost,go,make go/bin,https://github.com/opencost/opencost,1,ebpf,89.130
Opencost,go,make go/bin,https://github.com/opencost/opencost,2,clean,79.805
Opencost,go,make go/bin,https://github.com/opencost/opencost,2,ebpf,90.374
Opencost,go,make go/bin,https://github.com/opencost/opencost,3,clean,78.207
Opencost,go,make go/bin,https://github.com/opencost/opencost,3,ebpf,88.955
Opencost,go,make go/bin,https://github.com/opencost/opencost,4,clean,79.933
Opencost,go,make go/bin,https://github.com/opencost/opencost,4,ebpf,89.247
Opencost,go,make go/bin,https://github.com/opencost/opencost,5,clean,79.837
Opencost,go,make go/bin,https://github.com/opencost/opencost,5,ebpf,89.715
Opencost,go,make go/bin,https://github.com/opencost/opencost,6,clean,79.330
Opencost,go,make go/bin,https://github.com/opencost/opencost,6,ebpf,88.300
Opencost,go,make go/bin,https://github.com/opencost/opencost,7,clean,81.006
Opencost,go,make go/bin,https://github.com/opencost/opencost,7,ebpf,89.872
Opencost,go,make go/bin,https://github.com/opencost/opencost,8,clean,80.644
Opencost,go,make go/bin,https://github.com/opencost/opencost,8,ebpf,89.820
OpenFGA,go,make build,https://github.com/openfga/openfga,1,clean,43.647
OpenFGA,go,make build,https://github.com/openfga/openfga,1,ebpf,46.863
OpenFGA,go,make build,https://github.com/openfga/openfga,2,clean,42.868
OpenFGA,go,make build,https://github.com/openfga/openfga,2,ebpf,46.401
OpenFGA,go,make build,https://github.com/openfga/openfga,3,clean,43.164
OpenFGA,go,make build,https://github.com/openfga/openfga,3,ebpf,45.952
OpenFGA,go,make build,https://github.com/openfga/openfga,4,clean,42.882
OpenFGA,go,make build,https://github.com/openfga/openfga,4,ebpf,46.307
